,Rk_g,Player,Age_g,Team_g,Pos_g,G_g,GS_g,MP_g,FG_g,FGA_g,FG%_g,3P_g,3PA_g,3P%_g,2P_g,2PA_g,2P%_g,eFG%_g,FT_g,FTA_g,FT%_g,ORB_g,DRB_g,TRB_g,AST_g,STL_g,BLK_g,TOV_g,PF_g,PTS_g,Awards_g,PTS_tot,AST_tot,TRB_tot,STL_tot,BLK_tot,FT_tot,FTA_tot,FG_tot,FGA_tot,3P_tot,TOV_tot,Fpoints_tot,Fpoints_avg_G,Fpoints_avg_min,Fpoints_per36, Rk,Pos_per,Tm,G_per,MP_per,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Player-additional,Rk_per,Team_per,Pos,G,GS_per,MP,FG_per,FGA_per,FG%_per,3P_per,3PA_per,3P%_per,2P_per,2PA_per,2P%_per,eFG%_per,FT_per,FTA_per,FT%_per,ORB_per,DRB_per,TRB_per,AST_per,STL_per,BLK_per,TOV_per,PF_per,PTS_per,Awards_per
30,31.0,Paul George,33.0,LAC,PF,74.0,74.0,33.8,7.9,16.7,0.471,3.3,7.9,0.413,4.6,8.8,0.523,0.569,3.6,3.9,0.907,0.5,4.7,5.2,3.5,1.5,0.5,2.1,2.7,22.6,AS,1672.4,259.0,384.8,111.0,37.0,266.40000000000003,288.59999999999997,584.6,1235.8,244.2,155.4,3011.8,40.7,1.2041420118343198,43.34911242603551,27,PF,LAC,74,2502,19.3,0.613,0.476,0.235,1.7,15.3,8.8,16.1,2.2,1.3,10.1,26.6,4.4,2.8,7.3,0.14,2.9,0.2,3.2,3.3,georgpa01,40.0,LAC,PF,74.0,74.0,2502.0,8.4,17.8,0.471,3.5,8.5,0.413,4.9,9.3,0.523,0.569,3.8,4.2,0.907,0.5,5.1,5.6,3.8,1.6,0.5,2.2,2.9,24.0,AS
31,32.0,Anfernee Simons,24.0,POR,SG,46.0,46.0,34.4,7.8,18.2,0.43,3.4,8.8,0.385,4.4,9.4,0.472,0.523,3.5,3.9,0.916,0.5,3.2,3.6,5.5,0.5,0.1,2.7,2.1,22.6,,1039.6000000000001,253.0,165.6,23.0,4.6000000000000005,161.0,179.4,358.8,837.1999999999999,156.4,124.2,1591.6000000000004,34.60000000000001,1.0058139534883723,36.209302325581405,146,SG,POR,46,1582,15.9,0.568,0.484,0.213,1.5,10.9,5.9,27.6,0.7,0.3,12.1,28.0,1.7,0.5,2.2,0.068,2.7,-2.5,0.2,0.8,simonan01,45.0,POR,SG,46.0,46.0,1582.0,8.2,19.0,0.43,3.5,9.2,0.385,4.6,9.8,0.472,0.523,3.7,4.1,0.916,0.5,3.3,3.8,5.8,0.5,0.1,2.9,2.2,23.6,
32,33.0,Jaren Jackson Jr.,24.0,MEM,C,66.0,66.0,32.2,7.8,17.6,0.444,1.8,5.5,0.32,6.0,12.1,0.501,0.494,5.1,6.3,0.808,1.3,4.2,5.5,2.3,1.2,1.6,2.4,3.6,22.5,,1485.0,151.79999999999998,363.0,79.2,105.60000000000001,336.59999999999997,415.8,514.8,1161.6000000000001,118.8,158.4,2481.5999999999995,37.599999999999994,1.167701863354037,42.03726708074533,98,C,MEM,66,2124,17.4,0.552,0.315,0.359,4.2,15.0,9.4,13.1,1.8,4.7,10.6,30.4,0.2,2.8,3.0,0.067,0.0,0.4,0.4,1.3,jacksja02,28.0,MEM,C,66.0,66.0,2124.0,8.7,19.7,0.444,2.0,6.2,0.32,6.8,13.5,0.501,0.494,5.7,7.1,0.808,1.4,4.7,6.2,2.6,1.4,1.8,2.7,4.0,25.2,
33,34.0,Dejounte Murray,27.0,ATL,SG,78.0,78.0,35.7,8.6,18.8,0.459,2.6,7.1,0.363,6.0,11.7,0.518,0.528,2.7,3.4,0.794,0.8,4.5,5.3,6.4,1.4,0.3,2.6,1.8,22.5,,1755.0,499.20000000000005,413.4,109.19999999999999,23.4,210.60000000000002,265.2,670.8,1466.4,202.8,202.8,3314.9999999999995,42.49999999999999,1.1904761904761902,42.85714285714285,43,SG,ATL,78,2783,17.7,0.555,0.379,0.179,2.3,14.4,8.1,27.9,1.9,0.8,11.3,26.6,3.3,1.6,4.9,0.084,2.3,-0.6,1.7,2.6,murrade01,54.0,ATL,SG,78.0,78.0,2783.0,8.7,18.9,0.459,2.6,7.2,0.363,6.1,11.8,0.518,0.528,2.7,3.4,0.794,0.8,4.6,5.4,6.5,1.4,0.3,2.6,1.8,22.7,
34,35.0,Cam Thomas,22.0,BRK,SG,66.0,51.0,31.4,8.0,18.0,0.442,2.2,6.0,0.364,5.8,12.0,0.481,0.503,4.3,5.1,0.856,0.4,2.8,3.2,2.9,0.7,0.2,1.9,2.1,22.5,,1485.0,191.4,211.20000000000002,46.199999999999996,13.200000000000001,283.8,336.59999999999997,528.0,1188.0,145.20000000000002,125.39999999999999,2026.2000000000005,30.700000000000006,0.977707006369427,35.19745222929937,193,SG,BRK,66,2075,16.1,0.554,0.333,0.281,1.4,10.1,5.6,15.7,1.1,0.7,8.5,30.5,1.3,1.2,2.5,0.058,0.7,-1.9,-1.2,0.4,thomaca02,23.0,BRK,SG,66.0,51.0,2075.0,9.1,20.6,0.442,2.5,6.9,0.364,6.6,13.8,0.481,0.503,5.0,5.8,0.856,0.5,3.2,3.7,3.3,0.8,0.3,2.2,2.4,25.7,
35,36.0,Kyle Kuzma,28.0,WAS,PF,70.0,70.0,32.6,8.7,18.8,0.463,2.2,6.4,0.336,6.5,12.3,0.53,0.521,2.7,3.4,0.775,0.9,5.7,6.6,4.2,0.5,0.7,2.7,2.2,22.2,,1554.0,294.0,462.0,35.0,49.0,189.0,238.0,609.0,1316.0,154.0,189.0,2569.0,36.7,1.1257668711656441,40.52760736196319,184,PF,WAS,70,2281,15.7,0.547,0.343,0.183,2.8,19.3,10.9,20.7,0.8,1.8,11.9,29.7,-1.0,1.1,0.2,0.004,0.5,-1.6,-1.1,0.5,kuzmaky01,35.0,WAS,PF,70.0,70.0,2281.0,9.6,20.7,0.463,2.4,7.1,0.336,7.2,13.6,0.53,0.521,2.9,3.8,0.775,1.0,6.3,7.3,4.7,0.6,0.8,3.0,2.4,24.5,
36,37.0,Karl-Anthony Towns,28.0,MIN,PF,62.0,62.0,32.7,7.7,15.3,0.504,2.2,5.3,0.416,5.5,10.1,0.55,0.575,4.1,4.7,0.873,1.5,6.8,8.3,3.0,0.7,0.7,2.9,3.3,21.8,AS,1351.6000000000001,186.0,514.6,43.4,43.4,254.2,291.40000000000003,477.40000000000003,948.6,136.4,179.79999999999998,2331.2,37.599999999999994,1.149847094801223,41.39449541284402,48,PF,MIN,62,2026,18.8,0.625,0.344,0.307,5.5,22.6,14.4,15.1,1.0,1.8,14.1,27.4,2.6,3.6,6.3,0.148,1.6,0.9,2.5,2.3,townska01,42.0,MIN,PF,62.0,62.0,2026.0,8.5,16.9,0.504,2.4,5.8,0.416,6.1,11.1,0.55,0.575,4.5,5.2,0.873,1.7,7.5,9.2,3.4,0.8,0.7,3.1,3.6,24.0,AS
37,38.0,Pascal Siakam,29.0,2TM,PF,80.0,80.0,33.2,8.5,15.9,0.536,1.1,3.1,0.346,7.5,12.8,0.581,0.569,3.6,5.0,0.732,1.7,5.3,7.1,4.3,0.8,0.3,1.8,2.4,21.7,,1736.0,344.0,568.0,64.0,24.0,288.0,400.0,680.0,1272.0,88.0,144.0,3120.0,39.0,1.1746987951807228,42.28915662650602,40,PF,TOT,80,2657,19.7,0.601,0.194,0.312,5.8,18.1,11.9,19.4,1.1,0.8,8.9,25.3,5.4,1.5,6.9,0.124,2.6,-0.7,1.9,2.7,siakapa01,46.0,2TM,PF,80.0,80.0,2657.0,9.2,17.2,0.536,1.2,3.3,0.346,8.1,13.9,0.581,0.569,3.9,5.4,0.732,1.9,5.8,7.7,4.6,0.9,0.3,1.9,2.6,23.5,
46,39.0,Victor Wembanyama,20.0,SAS,C,71.0,71.0,29.7,7.8,16.7,0.465,1.8,5.5,0.325,6.0,11.2,0.534,0.519,4.1,5.2,0.796,2.3,8.4,10.6,3.9,1.2,3.6,3.7,2.2,21.4,ROY-1DPOY-2,1519.3999999999999,276.9,752.6,85.2,255.6,291.09999999999997,369.2,553.8,1185.7,127.8,262.7,3635.2000000000003,51.2,1.723905723905724,62.06060606060606,17,C,SAS,71,2106,23.1,0.565,0.332,0.309,8.2,30.7,19.4,21.5,2.0,10.0,16.2,32.2,-0.7,4.4,3.7,0.085,1.9,3.3,5.2,3.8,wembavi01,22.0,SAS,C,71.0,71.0,2106.0,9.4,20.3,0.465,2.2,6.7,0.325,7.2,13.5,0.534,0.519,5.0,6.3,0.796,2.8,10.2,12.9,4.7,1.5,4.3,4.4,2.6,26.0,ROY-1DPOY-2
47,40.0,Jamal Murray,26.0,DEN,PG,59.0,59.0,31.5,8.0,16.7,0.481,2.5,5.8,0.425,5.6,10.9,0.51,0.554,2.7,3.1,0.853,0.7,3.4,4.1,6.5,1.0,0.7,2.1,1.8,21.2,,1250.8,383.5,241.89999999999998,59.0,41.3,159.3,182.9,472.0,985.3,147.5,123.9,2495.7,42.3,1.3428571428571427,48.34285714285714,35,PG,DEN,59,1861,20.7,0.586,0.346,0.187,2.6,11.6,7.2,31.2,1.5,1.8,10.5,27.9,3.8,2.1,5.9,0.153,4.5,-0.4,4.1,2.9,murraja01,39.0,DEN,PG,59.0,59.0,1861.0,9.2,19.1,0.481,2.8,6.6,0.425,6.4,12.5,0.51,0.554,3.0,3.6,0.853,0.8,3.9,4.7,7.4,1.1,0.8,2.4,2.0,24.2,
48,41.0,Alperen Sengun,21.0,HOU,C,63.0,63.0,32.5,8.4,15.6,0.537,0.5,1.8,0.297,7.8,13.8,0.567,0.553,3.9,5.6,0.693,2.9,6.4,9.3,5.0,1.2,0.7,2.6,3.3,21.1,,1329.3000000000002,315.0,585.9000000000001,75.6,44.099999999999994,245.7,352.79999999999995,529.2,982.8,31.5,163.8,2696.400000000001,42.80000000000002,1.3169230769230775,47.40923076923079,22,C,HOU,63,2046,22.0,0.585,0.113,0.358,9.5,21.5,15.4,25.2,1.8,2.1,12.5,27.0,3.8,3.1,6.9,0.163,3.1,1.7,4.9,3.5,sengual01,47.0,HOU,C,63.0,63.0,2046.0,9.3,17.3,0.537,0.6,2.0,0.297,8.7,15.3,0.567,0.553,4.3,6.2,0.693,3.2,7.1,10.4,5.5,1.3,0.8,2.9,3.7,23.4,
49,42.0,Miles Bridges,25.0,CHO,SF,69.0,67.0,37.4,8.1,17.5,0.462,2.3,6.5,0.349,5.8,11.0,0.529,0.527,2.5,3.1,0.825,1.0,6.3,7.3,3.3,0.9,0.5,2.0,1.7,21.0,,1449.0,227.7,503.7,62.1,34.5,172.5,213.9,558.9,1207.5,158.7,138.0,2546.1,36.9,0.9866310160427807,35.518716577540104,164,SF,CHO,69,2581,15.4,0.556,0.372,0.174,3.0,19.5,11.0,14.6,1.2,1.2,9.6,24.7,0.7,1.4,2.2,0.04,0.2,-1.3,-1.1,0.6,bridgmi02,87.0,CHO,SF,69.0,67.0,2581.0,7.8,16.9,0.462,2.2,6.3,0.349,5.6,10.6,0.529,0.527,2.4,2.9,0.825,1.0,6.1,7.0,3.2,0.9,0.5,1.9,1.6,20.2,
50,43.0,Jerami Grant,29.0,POR,PF,54.0,54.0,33.9,7.1,15.7,0.451,2.1,5.1,0.402,5.0,10.6,0.474,0.516,4.7,5.8,0.817,0.7,2.9,3.5,2.8,0.8,0.6,2.1,2.2,21.0,,1134.0,151.2,189.0,43.2,32.4,253.8,313.2,383.4,847.8,113.4,113.4,1674.0,31.0,0.9144542772861357,32.92035398230089,136,PF,POR,54,1830,15.4,0.573,0.325,0.367,2.1,10.0,5.8,13.8,1.2,1.7,10.5,25.7,1.7,1.0,2.7,0.071,1.0,-1.1,-0.1,0.9,grantje01,57.0,POR,PF,54.0,54.0,1830.0,7.5,16.7,0.451,2.2,5.4,0.402,5.4,11.3,0.474,0.516,5.0,6.1,0.817,0.7,3.0,3.8,3.0,0.9,0.7,2.3,2.3,22.3,
51,44.0,Jimmy Butler,34.0,MIA,PF,60.0,60.0,34.0,6.6,13.2,0.499,1.0,2.4,0.414,5.6,10.8,0.519,0.537,6.6,7.7,0.858,1.8,3.6,5.3,5.0,1.3,0.3,1.7,1.1,20.8,,1248.0,300.0,318.0,78.0,18.0,396.0,462.0,396.0,792.0,60.0,102.0,2340.0,39.0,1.1470588235294117,41.29411764705882,23,PF,MIA,60,2042,22.0,0.626,0.183,0.579,5.8,11.9,8.8,23.1,1.9,0.8,9.3,24.0,6.4,2.7,9.1,0.214,3.9,0.7,4.6,3.4,butleji01,63.0,MIA,PF,60.0,60.0,2042.0,7.0,14.0,0.499,1.1,2.6,0.414,5.9,11.4,0.519,0.537,6.9,8.1,0.858,1.9,3.8,5.6,5.3,1.4,0.3,1.8,1.2,22.0,
52,45.0,Tyler Herro,24.0,MIA,SG,42.0,40.0,33.5,7.7,17.5,0.441,3.1,7.9,0.396,4.6,9.6,0.478,0.531,2.3,2.6,0.856,0.5,4.8,5.3,4.5,0.7,0.1,2.2,1.5,20.8,,873.6,189.0,222.6,29.4,4.2,96.6,109.2,323.40000000000003,735.0,130.20000000000002,92.4,1453.1999999999998,34.599999999999994,1.0328358208955222,37.1820895522388,124,SG,MIA,42,1407,15.7,0.558,0.453,0.151,1.5,16.5,8.9,22.4,1.1,0.2,10.6,27.8,0.4,1.6,2.0,0.068,1.5,-0.7,0.8,1.0,herroty01,56.0,MIA,SG,42.0,40.0,1407.0,8.3,18.8,0.441,3.4,8.5,0.396,4.9,10.3,0.478,0.531,2.4,2.8,0.856,0.5,5.2,5.7,4.8,0.8,0.1,2.4,1.6,22.4,
53,46.0,Brandon Ingram,26.0,NOP,SF,64.0,64.0,32.9,7.8,15.9,0.492,1.3,3.8,0.355,6.5,12.1,0.534,0.534,3.8,4.8,0.801,0.7,4.4,5.1,5.7,0.8,0.6,2.5,2.3,20.8,,1331.2,364.8,326.4,51.2,38.4,243.2,307.2,499.2,1017.6,83.2,160.0,2425.6000000000004,37.900000000000006,1.1519756838905777,41.4711246200608,65,SF,NOP,64,2103,18.2,0.578,0.238,0.302,2.3,14.7,8.6,26.7,1.2,1.9,12.4,27.2,2.7,2.4,5.1,0.117,1.4,-0.3,1.2,1.7,ingrabr01,51.0,NOP,SF,64.0,64.0,2103.0,8.6,17.4,0.492,1.5,4.1,0.355,7.1,13.3,0.534,0.534,4.2,5.3,0.801,0.7,4.8,5.5,6.2,0.9,0.7,2.8,2.5,22.8,
54,47.0,RJ Barrett,23.0,2TM,SG,58.0,58.0,31.7,7.5,15.2,0.495,1.6,4.3,0.36,6.0,10.9,0.549,0.547,3.6,5.0,0.715,0.9,4.5,5.4,3.3,0.5,0.4,2.2,2.2,20.2,,1171.6,191.39999999999998,313.20000000000005,29.0,23.200000000000003,208.8,290.0,435.0,881.5999999999999,92.80000000000001,127.60000000000001,1821.2,31.400000000000002,0.9905362776025237,35.65930599369085,160,SG,TOT,58,1838,16.4,0.58,0.284,0.331,3.1,16.0,9.5,16.7,0.8,1.1,11.1,26.5,1.6,1.2,2.9,0.075,0.7,-1.5,-0.8,0.6,barrerj01,49.0,2TM,SG,58.0,58.0,1838.0,8.5,17.2,0.495,1.8,4.9,0.36,6.8,12.3,0.549,0.547,4.1,5.7,0.715,1.0,5.1,6.2,3.8,0.6,0.4,2.5,2.5,22.9,
63,48.0,Tyrese Haliburton,23.0,IND,PG,69.0,68.0,32.2,7.2,15.2,0.477,2.8,7.8,0.364,4.4,7.4,0.595,0.57,2.8,3.3,0.855,0.5,3.4,3.9,10.9,1.2,0.7,2.3,1.1,20.1,ASNBA3,1386.9,752.1,269.09999999999997,82.8,48.3,193.2,227.7,496.8,1048.8,193.2,158.7,3470.7,50.3,1.5621118012422357,56.23602484472048,8,PG,IND,69,2224,23.3,0.605,0.51,0.217,1.8,12.0,6.9,44.9,1.8,1.7,12.2,24.6,7.6,1.5,9.0,0.195,7.3,-0.4,6.9,5.0,halibty01,55.0,IND,PG,69.0,68.0,2224.0,8.1,17.0,0.477,3.2,8.7,0.364,4.9,8.3,0.595,0.57,3.1,3.7,0.855,0.6,3.8,4.4,12.2,1.3,0.8,2.6,1.2,22.5,ASNBA3
64,49.0,Kristaps Porziņģis,28.0,BOS,C,57.0,57.0,29.6,6.8,13.2,0.516,1.9,5.1,0.375,4.9,8.1,0.606,0.589,4.5,5.3,0.858,1.7,5.5,7.2,2.0,0.7,1.9,1.6,2.7,20.1,,1145.7,114.0,410.40000000000003,39.9,108.3,256.5,302.09999999999997,387.59999999999997,752.4,108.3,91.2,2279.9999999999995,39.99999999999999,1.351351351351351,48.64864864864864,33,C,BOS,57,1690,23.2,0.647,0.39,0.402,6.5,19.1,13.1,10.0,1.2,5.8,9.1,25.1,4.9,3.0,7.9,0.226,3.5,1.6,5.1,3.0,porzikr01,37.0,BOS,C,57.0,57.0,1690.0,8.3,16.0,0.516,2.3,6.2,0.375,5.9,9.8,0.606,0.589,5.5,6.4,0.858,2.1,6.6,8.7,2.4,0.9,2.4,1.9,3.3,24.4,
65,50.0,CJ McCollum,32.0,NOP,PG,66.0,66.0,32.7,7.3,16.0,0.459,3.6,8.4,0.429,3.7,7.5,0.492,0.572,1.7,2.1,0.827,0.6,3.7,4.3,4.6,0.9,0.6,1.7,1.9,20.0,,1320.0,303.59999999999997,283.8,59.4,39.6,112.2,138.6,481.8,1056.0,237.6,112.2,2501.3999999999996,37.89999999999999,1.1590214067278284,41.72477064220182,37,PG,NOP,66,2159,17.9,0.592,0.528,0.132,2.0,12.6,7.4,21.4,1.4,1.9,9.0,24.7,3.5,2.4,5.9,0.132,3.3,-0.3,3.1,2.8,mccolcj01,64.0,NOP,PG,66.0,66.0,2159.0,8.1,17.6,0.459,4.0,9.3,0.429,4.1,8.3,0.492,0.572,1.9,2.3,0.827,0.7,4.1,4.8,5.1,1.0,0.7,1.8,2.1,22.0,
66,51.0,Scottie Barnes,22.0,TOR,SG,60.0,60.0,34.9,7.5,15.7,0.475,1.7,4.9,0.341,5.8,10.8,0.536,0.528,3.3,4.2,0.781,2.4,5.9,8.2,6.1,1.3,1.5,2.8,2.0,19.9,AS,1194.0,366.0,491.99999999999994,78.0,90.0,198.0,252.0,450.0,942.0,102.0,168.0,2760.0,46.0,1.3180515759312321,47.449856733524356,34,SG,TOR,60,2094,19.5,0.566,0.314,0.266,7.3,18.9,13.0,26.2,1.7,3.7,13.6,24.8,2.3,2.0,4.3,0.098,2.9,0.8,3.7,3.0,barnesc01,79.0,TOR,SG,60.0,60.0,2094.0,7.7,16.2,0.475,1.7,5.1,0.341,5.9,11.1,0.536,0.528,3.4,4.3,0.781,2.4,6.1,8.5,6.2,1.3,1.5,2.8,2.0,20.5,AS
67,52.0,Terry Rozier,29.0,2TM,SG,61.0,60.0,33.4,7.2,16.4,0.443,2.4,6.7,0.363,4.8,9.6,0.498,0.518,2.8,3.2,0.869,0.6,3.5,4.0,5.6,1.0,0.3,1.7,1.7,19.8,,1207.8,341.59999999999997,244.0,61.0,18.3,170.79999999999998,195.20000000000002,439.2,1000.3999999999999,146.4,103.7,2244.8,36.800000000000004,1.101796407185629,39.664670658682645,62,PG-SG,TOT,61,2040,17.3,0.555,0.411,0.198,1.9,12.0,6.8,27.5,1.5,1.0,8.9,25.9,2.3,1.6,3.9,0.091,2.2,-0.7,1.5,1.8,roziete01,70.0,2TM,SG,61.0,60.0,2040.0,7.8,17.6,0.443,2.6,7.2,0.363,5.2,10.4,0.498,0.518,3.0,3.5,0.869,0.6,3.7,4.4,6.0,1.1,0.4,1.9,1.8,21.3,
76,53.0,Franz Wagner,22.0,ORL,SF,72.0,72.0,32.5,7.3,15.2,0.482,1.3,4.6,0.281,6.0,10.6,0.57,0.525,3.8,4.4,0.85,1.0,4.3,5.3,3.7,1.1,0.4,1.9,2.3,19.7,,1418.3999999999999,266.40000000000003,381.59999999999997,79.2,28.8,273.59999999999997,316.8,525.6,1094.3999999999999,93.60000000000001,136.79999999999998,2498.3999999999996,34.699999999999996,1.0676923076923075,38.43692307692307,56,SF,ORL,72,2337,17.6,0.575,0.305,0.291,3.6,15.7,9.6,18.8,1.6,1.1,10.0,25.7,3.1,3.2,6.4,0.131,0.9,0.3,1.2,1.9,wagnefr01,66.0,ORL,SF,72.0,72.0,2337.0,8.1,16.9,0.482,1.4,5.1,0.281,6.7,11.7,0.57,0.525,4.2,4.9,0.85,1.1,4.8,5.9,4.1,1.2,0.4,2.1,2.6,21.9,
77,54.0,Mikal Bridges,27.0,BRK,SF,82.0,82.0,34.8,6.9,15.8,0.436,2.7,7.2,0.372,4.2,8.6,0.49,0.521,3.1,3.9,0.814,0.8,3.7,4.5,3.6,1.0,0.4,2.0,1.4,19.6,,1607.2,295.2,369.0,82.0,32.800000000000004,254.20000000000002,319.8,565.8000000000001,1295.6000000000001,221.4,164.0,2689.5999999999995,32.79999999999999,0.9425287356321836,33.93103448275861,100,SF,BRK,82,2854,14.9,0.56,0.457,0.245,2.5,12.0,7.1,16.3,1.4,0.9,10.3,24.3,2.1,2.1,4.2,0.07,0.7,-1.0,-0.4,1.2,bridgmi01,83.0,BRK,SF,82.0,82.0,2854.0,7.1,16.3,0.436,2.8,7.5,0.372,4.3,8.9,0.49,0.521,3.3,4.0,0.814,0.9,3.8,4.7,3.8,1.0,0.4,2.1,1.5,20.3,
78,55.0,Jalen Green,21.0,HOU,SG,82.0,82.0,31.7,6.9,16.2,0.423,2.5,7.4,0.332,4.4,8.9,0.498,0.498,3.5,4.3,0.804,0.5,4.7,5.2,3.5,0.8,0.3,2.3,1.4,19.6,,1607.2,287.0,426.40000000000003,65.60000000000001,24.599999999999998,287.0,352.59999999999997,565.8000000000001,1328.3999999999999,205.0,188.6,2533.800000000001,30.900000000000013,0.9747634069400635,35.091482649842284,121,SG,HOU,82,2601,14.7,0.541,0.454,0.264,1.7,15.9,8.7,17.3,1.2,1.0,11.4,27.4,0.2,2.9,3.1,0.056,0.4,-0.9,-0.5,1.0,greenja05,58.0,HOU,SG,82.0,82.0,2601.0,7.8,18.4,0.423,2.8,8.4,0.332,5.0,10.1,0.498,0.498,3.9,4.9,0.804,0.6,5.3,5.9,4.0,0.9,0.4,2.6,1.6,22.3,
79,56.0,Zach LaVine,28.0,CHI,SG,25.0,23.0,34.9,6.8,15.0,0.452,2.4,6.8,0.349,4.4,8.3,0.536,0.531,3.5,4.1,0.854,0.3,4.8,5.2,3.9,0.8,0.3,2.1,2.3,19.5,,487.5,97.5,130.0,20.0,7.5,87.5,102.49999999999999,170.0,375.0,60.0,52.5,827.5,33.1,0.9484240687679084,34.1432664756447,182,SG,CHI,25,872,15.1,0.578,0.449,0.274,1.0,15.8,8.3,16.8,1.2,0.9,11.0,23.8,0.8,0.6,1.5,0.08,0.8,-0.7,0.1,0.5,lavinza01,90.0,CHI,SG,25.0,23.0,872.0,7.0,15.5,0.452,2.4,7.0,0.349,4.6,8.5,0.536,0.531,3.6,4.3,0.854,0.3,5.0,5.3,4.0,0.9,0.3,2.1,2.4,20.1,
80,57.0,Devin Vassell,23.0,SAS,SG,68.0,62.0,33.1,7.3,15.5,0.472,2.4,6.6,0.372,4.9,9.0,0.544,0.55,2.4,3.0,0.801,0.4,3.4,3.8,4.1,1.1,0.3,1.6,1.1,19.5,,1326.0,278.79999999999995,258.4,74.80000000000001,20.4,163.2,204.0,496.4,1054.0,163.2,108.80000000000001,2366.3999999999996,34.8,1.051359516616314,37.84894259818731,110,SG,SAS,68,2248,15.7,0.578,0.422,0.19,1.3,11.3,6.3,19.1,1.5,0.8,8.6,23.5,2.0,1.6,3.6,0.077,0.9,-0.9,0.0,1.1,vassede01,73.0,SAS,SG,68.0,62.0,2248.0,8.0,16.9,0.472,2.7,7.1,0.372,5.3,9.8,0.544,0.55,2.6,3.2,0.801,0.4,3.7,4.2,4.4,1.2,0.4,1.7,1.2,21.2,
81,58.0,Domantas Sabonis,27.0,SAC,C,82.0,82.0,35.7,7.7,13.0,0.594,0.4,1.1,0.379,7.3,12.0,0.613,0.609,3.6,5.1,0.704,3.6,10.1,13.7,8.2,0.9,0.6,3.3,3.0,19.4,MVP-8DPOY-10NBA3,1590.8,672.4,1123.3999999999999,73.8,49.199999999999996,295.2,418.2,631.4,1066.0,32.800000000000004,270.59999999999997,4116.4,50.199999999999996,1.406162464985994,50.62184873949579,5,C,SAC,82,2928,23.2,0.637,0.081,0.389,11.0,32.3,21.4,33.9,1.2,1.5,17.9,22.2,8.6,4.0,12.6,0.206,4.0,2.4,6.5,6.2,sabondo01,105.0,SAC,C,82.0,82.0,2928.0,7.8,13.1,0.594,0.4,1.1,0.379,7.4,12.1,0.613,0.609,3.6,5.1,0.704,3.6,10.2,13.8,8.3,0.9,0.6,3.3,3.1,19.6,MVP-8DPOY-10NBA3
82,59.0,Bam Adebayo,26.0,MIA,C,71.0,71.0,34.0,7.5,14.3,0.521,0.2,0.6,0.357,7.3,13.7,0.528,0.529,4.1,5.5,0.755,2.2,8.1,10.4,3.9,1.1,0.9,2.3,2.2,19.3,DPOY-3AS,1370.3,276.9,738.4,78.10000000000001,63.9,291.09999999999997,390.5,532.5,1015.3000000000001,14.200000000000001,163.29999999999998,2868.3999999999996,40.39999999999999,1.1882352941176468,42.776470588235284,39,C,MIA,71,2416,19.8,0.576,0.041,0.381,7.4,27.3,17.3,18.9,1.7,2.7,12.0,24.9,2.9,4.3,7.2,0.144,0.8,1.7,2.4,2.7,adebaba01,80.0,MIA,C,71.0,71.0,2416.0,7.9,15.2,0.521,0.2,0.6,0.357,7.7,14.5,0.528,0.529,4.4,5.8,0.755,2.4,8.6,11.0,4.1,1.2,1.0,2.4,2.4,20.4,DPOY-3AS
83,60.0,Coby White,23.0,CHI,PG,79.0,78.0,36.5,6.8,15.3,0.447,2.6,7.0,0.376,4.2,8.3,0.508,0.534,2.8,3.3,0.838,0.6,4.0,4.5,5.1,0.7,0.2,2.1,2.4,19.1,,1508.9,402.9,355.5,55.3,15.8,221.2,260.7,537.1999999999999,1208.7,205.4,165.9,2654.399999999999,33.59999999999999,0.9205479452054791,33.139726027397245,129,PG,CHI,79,2881,14.5,0.57,0.46,0.215,1.7,12.4,6.9,20.8,0.9,0.6,11.1,22.7,3.1,1.6,4.7,0.078,0.7,-1.3,-0.7,0.9,whiteco01,123.0,CHI,PG,79.0,78.0,2881.0,6.8,15.1,0.447,2.6,6.9,0.376,4.1,8.2,0.508,0.534,2.7,3.2,0.838,0.5,3.9,4.5,5.1,0.7,0.2,2.1,2.3,18.9,
84,61.0,Jalen Williams,22.0,OKC,PF,71.0,71.0,31.3,7.5,14.0,0.54,1.5,3.4,0.427,6.1,10.6,0.576,0.592,2.5,3.1,0.814,0.5,3.5,4.0,4.5,1.1,0.6,1.7,2.5,19.1,CPOY-12,1356.1000000000001,319.5,284.0,78.10000000000001,42.6,177.5,220.1,532.5,994.0,106.5,120.7,2655.4000000000005,37.400000000000006,1.1948881789137382,43.015974440894574,46,PF,OKC,71,2223,19.1,0.621,0.243,0.223,1.9,11.8,7.1,21.3,1.7,1.9,10.1,23.7,4.5,2.7,7.3,0.157,2.0,0.3,2.3,2.4,willija06,67.0,OKC,PF,71.0,71.0,2223.0,8.7,16.1,0.54,1.7,3.9,0.427,7.0,12.2,0.576,0.592,2.9,3.6,0.814,0.6,4.0,4.6,5.2,1.3,0.7,2.0,2.8,21.9,CPOY-12
